BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
140,"Libyan Arab Jamahiriya",1980,"MF",15,999,50.34,31.34,11.90,16.26,6.66,2.07,1.01,3.27,2.40,0.81,0.06,1625,"LBY","Middle East and North Africa"
140,"Libyan Arab Jamahiriya",1985,"MF",15,999,42.36,31.53,16.19,23.64,12.64,2.46,1.25,4.31,3.00,1.24,0.07,2029,"LBY","Middle East and North Africa"
140,"Libyan Arab Jamahiriya",1990,"MF",15,999,36.92,29.79,18.15,30.15,15.86,3.13,1.58,5.10,3.44,1.57,0.09,2441,"LBY","Middle East and North Africa"
140,"Libyan Arab Jamahiriya",1995,"MF",15,999,30.46,29.21,20.29,36.26,19.11,4.06,2.04,5.93,3.90,1.90,0.12,2938,"LBY","Middle East and North Africa"
140,"Libyan Arab Jamahiriya",2000,"MF",15,999,24.97,28.65,21.91,36.30,19.12,10.08,5.03,6.87,4.30,2.27,0.30,3559,"LBY","Middle East and North Africa"
140,"Libyan Arab Jamahiriya",2005,"MF",15,999,21.09,28.02,22.72,34.58,18.62,16.31,8.41,7.64,4.58,2.57,0.49,4092,"LBY","Middle East and North Africa"
140,"Libyan Arab Jamahiriya",2010,"MF",15,999,18.00,27.67,23.39,32.59,17.81,21.78,11.71,8.28,4.79,2.82,0.67,4539,"LBY","Middle East and North Africa"
120,"Malta",1950,"MF",15,999,49.26,35.57,6.69,11.51,8.54,3.69,2.29,3.30,2.18,1.00,0.12,202,"MLT","Middle East and North Africa"
120,"Malta",1955,"MF",15,999,42.77,39.90,8.26,14.06,9.25,3.29,2.00,3.71,2.49,1.12,0.11,195,"MLT","Middle East and North Africa"
120,"Malta",1960,"MF",15,999,34.25,46.21,9.70,16.63,9.80,2.92,1.72,4.17,2.85,1.23,0.09,200,"MLT","Middle East and North Africa"
120,"Malta",1965,"MF",15,999,24.73,51.94,11.58,20.15,10.25,3.17,1.72,4.84,3.31,1.43,0.10,202,"MLT","Middle East and North Africa"
120,"Malta",1970,"MF",15,999,24.31,48.10,27.45,23.45,10.50,4.14,2.19,5.72,3.92,1.67,0.13,222,"MLT","Middle East and North Africa"
120,"Malta",1975,"MF",15,999,22.65,45.53,32.17,27.09,10.63,4.73,2.52,6.28,4.24,1.90,0.14,229,"MLT","Middle East and North Africa"
120,"Malta",1980,"MF",15,999,21.29,40.47,31.40,33.16,11.23,5.08,2.69,6.84,4.45,2.24,0.16,247,"MLT","Middle East and North Africa"
120,"Malta",1985,"MF",15,999,20.45,36.94,30.63,36.96,11.31,5.65,3.24,7.23,4.58,2.47,0.18,261,"MLT","Middle East and North Africa"
120,"Malta",1990,"MF",15,999,19.83,30.27,25.96,43.14,11.75,6.76,3.92,7.76,4.68,2.87,0.21,274,"MLT","Middle East and North Africa"
120,"Malta",1995,"MF",15,999,11.14,31.69,26.93,49.00,12.39,8.18,4.73,8.72,5.19,3.27,0.26,295,"MLT","Middle East and North Africa"
120,"Malta",2000,"MF",15,999,7.14,29.56,26.07,53.88,12.50,9.42,5.46,9.37,5.47,3.60,0.30,313,"MLT","Middle East and North Africa"
120,"Malta",2005,"MF",15,999,2.96,29.22,29.06,58.31,14.55,9.52,5.51,9.99,5.82,3.87,0.30,329,"MLT","Middle East and North Africa"
120,"Malta",2010,"MF",15,999,2.25,23.95,21.50,63.47,16.95,10.36,6.05,10.36,5.79,4.24,0.33,343,"MLT","Middle East and North Africa"
29,"Morocco",1950,"MF",15,999,95.85,1.90,0.74,1.99,0.78,0.35,0.02,0.32,0.18,0.13,0.01,4981,"MAR","Middle East and North Africa"
29,"Morocco",1955,"MF",15,999,95.13,2.27,0.88,2.34,0.87,0.36,0.17,0.37,0.21,0.14,0.01,5612,"MAR","Middle East and North Africa"
29,"Morocco",1960,"MF",15,999,93.32,2.81,1.11,3.36,1.26,0.48,0.23,0.51,0.29,0.21,0.01,6416,"MAR","Middle East and North Africa"
29,"Morocco",1965,"MF",15,999,91.22,3.25,1.29,4.91,1.86,0.55,0.27,0.69,0.39,0.29,0.02,7209,"MAR","Middle East and North Africa"
29,"Morocco",1970,"MF",15,999,87.11,5.42,2.28,6.46,2.44,0.93,0.43,0.99,0.56,0.40,0.03,8028,"MAR","Middle East and North Africa"
29,"Morocco",1975,"MF",15,999,81.80,8.45,3.91,8.05,3.09,1.65,0.67,1.37,0.79,0.53,0.05,9140,"MAR","Middle East and North Africa"
29,"Morocco",1980,"MF",15,999,76.92,10.54,5.43,9.80,4.06,2.71,0.68,1.80,1.02,0.70,0.07,11140,"MAR","Middle East and North Africa"
29,"Morocco",1985,"MF",15,999,71.10,13.08,7.64,11.77,5.06,4.02,2.03,2.33,1.31,0.90,0.12,12907,"MAR","Middle East and North Africa"
29,"Morocco",1990,"MF",15,999,64.72,16.06,10.73,13.79,6.19,5.41,2.75,2.91,1.63,1.12,0.16,14893,"MAR","Middle East and North Africa"
29,"Morocco",1995,"MF",15,999,59.40,17.87,13.51,16.05,7.43,6.66,3.40,3.45,1.92,1.33,0.20,17063,"MAR","Middle East and North Africa"
29,"Morocco",2000,"MF",15,999,54.89,19.32,15.56,18.42,8.67,7.35,3.79,3.89,2.16,1.51,0.22,19465,"MAR","Middle East and North Africa"
29,"Morocco",2005,"MF",15,999,49.46,21.51,18.14,20.75,10.14,8.27,4.33,4.41,2.44,1.71,0.25,21690,"MAR","Middle East and North Africa"
29,"Morocco",2010,"MF",15,999,43.81,23.38,20.43,23.18,11.66,9.63,5.15,5.01,2.81,1.91,0.30,23834,"MAR","Middle East and North Africa"
318,"Qatar",1950,"MF",15,999,81.23,6.64,2.61,9.05,3.81,3.09,1.67,1.67,1.01,0.57,0.10,14,"QAT","Middle East and North Africa"
318,"Qatar",1955,"MF",15,999,76.64,7.38,2.97,11.35,4.78,4.63,2.46,2.17,1.27,0.76,0.14,20,"QAT","Middle East and North Africa"
318,"Qatar",1960,"MF",15,999,72.96,8.05,3.34,13.03,5.62,5.95,3.27,2.58,1.48,0.92,0.18,27,"QAT","Middle East and North Africa"
318,"Qatar",1965,"MF",15,999,66.70,9.34,4.10,16.09,7.13,7.85,4.27,3.25,1.84,1.17,0.24,45,"QAT","Middle East and North Africa"
318,"Qatar",1970,"MF",15,999,62.34,9.68,3.99,18.09,9.96,9.89,5.14,3.82,2.09,1.44,0.30,70,"QAT","Middle East and North Africa"
318,"Qatar",1975,"MF",15,999,57.02,11.12,4.95,21.51,11.50,10.37,5.20,4.32,2.39,1.61,0.31,115,"QAT","Middle East and North Africa"
318,"Qatar",1980,"MF",15,999,52.50,11.91,5.71,24.34,12.95,11.30,5.70,4.80,2.67,1.80,0.34,156,"QAT","Middle East and North Africa"
318,"Qatar",1985,"MF",15,999,48.34,12.82,6.45,27.63,14.78,11.25,6.26,5.21,2.91,1.95,0.35,261,"QAT","Middle East and North Africa"
318,"Qatar",1990,"MF",15,999,45.14,12.85,6.71,29.86,15.81,12.17,7.02,5.59,3.11,2.10,0.38,338,"QAT","Middle East and North Africa"
318,"Qatar",1995,"MF",15,999,40.18,13.03,7.18,33.75,17.33,13.05,7.44,6.14,3.41,2.32,0.41,385,"QAT","Middle East and North Africa"
318,"Qatar",2000,"MF",15,999,37.01,12.32,6.97,35.44,17.66,15.23,8.74,6.61,3.62,2.51,0.48,449,"QAT","Middle East and North Africa"
318,"Qatar",2005,"MF",15,999,33.30,10.20,6.07,39.10,19.04,17.40,9.94,7.21,3.88,2.79,0.55,636,"QAT","Middle East and North Africa"
318,"Qatar",2010,"MF",15,999,30.42,9.61,5.89,44.15,20.90,15.81,9.10,7.46,4.06,2.90,0.50,694,"QAT","Middle East and North Africa"
